#! FIELDS time p.x sigma_p.x height biasf
#! SET multivariate false
#! SET kerneltype stretched-gaussian
                      1     -1.520155315172358                    0.2     0.6666666666666666                      4
                      2      -1.70954524892726                    0.2     0.5389543534945918                      4
                      3     -1.302404457776173                    0.2     0.5363680029147762                      4
                      4     -1.573359679002746                    0.2     0.3507762431410389                      4
                      5     -1.337931488671807                    0.2      0.359011244551241                      4
                      6      -1.31946236493986                    0.2     0.3101875930110146                      4
                      7     -1.275362118305844                    0.2     0.2913056512078828                      4
                      8     -1.325585421107949                    0.2     0.2280809163856389                      4
                      9     -1.160321942599148                    0.2     0.3186433210619148                      4
                     10      -1.03060383884219                    0.2     0.4158086446800975                      4
                     11     -1.227606209865355                    0.2     0.1944615988082617                      4
                     12      -1.57410293916882                    0.2     0.2174921203129309                      4
                     13     -1.424483893495389                    0.2     0.1491344875315243                      4
                     14     -1.039544811787284                    0.2     0.3045893629267334                      4
                     15    -0.9918188718243909                    0.2     0.3075230134254874                      4
                     16     -1.713992395726016                    0.2     0.2854654005971002                      4
                     17     -1.600006942621655                    0.2     0.1751766617454109                      4
                     18     -1.462046156135558                    0.2      0.123386869976501                      4
                     19     -1.546788894520001                    0.2     0.1336012464723886                      4
                     20     -1.351727059588048                    0.2     0.1073040393557841                      4
                     21     -1.442410732715558                    0.2     0.1023097715344009                      4
                     22     -1.518290196806142                    0.2     0.1083365032570654                      4
                     23     -1.343965832673824                    0.2    0.09417669757007976                      4
                     24     -1.421675301661288                    0.2     0.0875655341704509                      4
                     25     -1.679185163626043                    0.2     0.1674773588640452                      4
                     26     -1.199824681157385                    0.2     0.1187630626457181                      4
                     27    -0.9045504591406872                    0.2     0.3393602898168248                      4
                     28     -1.255145643937573                    0.2    0.09194126125126274                      4
                     29     -1.578668464162105                    0.2     0.1028546335039849                      4
                     30     -1.400779340985416                    0.2    0.07223040067427261                      4
                     31      -1.32460710001357                    0.2     0.0735701877292248                      4
                     32     -1.385085344386359                    0.2    0.06741628411035908                      4
                     33     -1.410356765462751                    0.2    0.06521875516810476                      4
                     34     -1.268307686057493                    0.2    0.07470305250943866                      4
                     35     -1.376669005635523                    0.2    0.06128827963125353                      4
                     36     -1.499980732749246                    0.2    0.06773390829814893                      4
                     37     -1.011235881850795                    0.2     0.1827911810284908                      4
                     38     -1.002331272254076                    0.2     0.1730493049151298                      4
                     39     -1.168881222245715                    0.2    0.08438600109221167                      4
                     40     -1.541435982442314                    0.2    0.07288446426463398                      4
